url,status,final_url,is_redirect,redirect_chain,canonical,canonical_status,robots_meta,x_robots_tag,in_sitemap,schema_types,content_type,missing_alt_count,collected_at
https://www.orangejelly.co.uk/licensees-guide/village-pub-dying-village-survival,200,https://www.orangejelly.co.uk/licensees-guide/village-pub-dying-village-survival,no,none,https://www.orangejelly.co.uk/licensees-guide/village-pub-dying-village-survival,self,"index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",,yes,"Answer, BlogPosting, BreadcrumbList, ContactPoint, FAQPage, GeoCoordinates, ImageObject, ListItem, Organization, Person, PostalAddress, ProfessionalService, Question, SpeakableSpecification, Thing, WebPage, WebSite",text/html; charset=utf-8,0,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/pub-six-nations-rugby-marketing,200,https://www.orangejelly.co.uk/licensees-guide/pub-six-nations-rugby-marketing,no,none,https://www.orangejelly.co.uk/licensees-guide/pub-six-nations-rugby-marketing,self,"index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",,yes,"Answer, BlogPosting, BreadcrumbList, ContactPoint, FAQPage, GeoCoordinates, ImageObject, ListItem, Organization, Person, PostalAddress, ProfessionalService, Question, SpeakableSpecification, Thing, WebPage, WebSite",text/html; charset=utf-8,0,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/pub-marketing-buckinghamshire,200,https://www.orangejelly.co.uk/pub-marketing-buckinghamshire,no,none,https://www.orangejelly.co.uk/pub-marketing-buckinghamshire,self,"index, follow",,yes,"AdministrativeArea, Answer, BreadcrumbList, ContactPoint, FAQPage, GeoCoordinates, ImageObject, ListItem, Person, PostalAddress, ProfessionalService, Question, WebSite",text/html; charset=utf-8,0,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/pub-marketing-london,200,https://www.orangejelly.co.uk/pub-marketing-london,no,none,https://www.orangejelly.co.uk/pub-marketing-london,self,"index, follow",,yes,"AdministrativeArea, Answer, BreadcrumbList, ContactPoint, FAQPage, GeoCoordinates, ImageObject, ListItem, Person, PostalAddress, ProfessionalService, Question, WebSite",text/html; charset=utf-8,0,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/fix-my-pub,200,https://www.orangejelly.co.uk/fix-my-pub,no,none,https://www.orangejelly.co.uk/fix-my-pub,self,"index, follow",,yes,"Answer, BreadcrumbList, ContactPoint, FAQPage, GeoCoordinates, ImageObject, ListItem, Person, PostalAddress, ProfessionalService, Question, WebSite",text/html; charset=utf-8,0,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/instagram-marketing-for-pubs,200,https://www.orangejelly.co.uk/licensees-guide/instagram-marketing-for-pubs,no,none,https://www.orangejelly.co.uk/licensees-guide/instagram-marketing-for-pubs,self,"index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",,yes,"Answer, BlogPosting, BreadcrumbList, ContactPoint, FAQPage, GeoCoordinates, ImageObject, ListItem, Organization, Person, PostalAddress, ProfessionalService, Question, SpeakableSpecification, Thing, WebPage, WebSite",text/html; charset=utf-8,0,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/pub-refurbishment-on-budget,200,https://www.orangejelly.co.uk/licensees-guide/pub-refurbishment-on-budget,no,none,https://www.orangejelly.co.uk/licensees-guide/pub-refurbishment-on-budget,self,"index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",,yes,"Answer, BlogPosting, BreadcrumbList, ContactPoint, FAQPage, GeoCoordinates, ImageObject, ListItem, Organization, Person, PostalAddress, ProfessionalService, Question, SpeakableSpecification, Thing, WebPage, WebSite",text/html; charset=utf-8,0,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/pub-marketing-berkshire,200,https://www.orangejelly.co.uk/pub-marketing-berkshire,no,none,https://www.orangejelly.co.uk/pub-marketing-berkshire,self,"index, follow",,yes,"AdministrativeArea, Answer, BreadcrumbList, ContactPoint, FAQPage, GeoCoordinates, ImageObject, ListItem, Person, PostalAddress, ProfessionalService, Question, WebSite",text/html; charset=utf-8,0,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/quiet-monday-night-promotions,200,https://www.orangejelly.co.uk/licensees-guide/quiet-monday-night-promotions,no,none,https://www.orangejelly.co.uk/licensees-guide/quiet-monday-night-promotions,self,"index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",,yes,"Answer, BlogPosting, BreadcrumbList, ContactPoint, FAQPage, GeoCoordinates, ImageObject, ListItem, Organization, Person, PostalAddress, ProfessionalService, Question, SpeakableSpecification, Thing, WebPage, WebSite",text/html; charset=utf-8,0,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/premium-pub-positioning,200,https://www.orangejelly.co.uk/licensees-guide/premium-pub-positioning,no,none,https://www.orangejelly.co.uk/licensees-guide/premium-pub-positioning,self,"index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",,yes,"Answer, BlogPosting, BreadcrumbList, ContactPoint, FAQPage, GeoCoordinates, ImageObject, ListItem, Organization, Person, PostalAddress, ProfessionalService, Question, SpeakableSpecification, Thing, WebPage, WebSite",text/html; charset=utf-8,0,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/pub-wages-labour-costs-guide,200,https://www.orangejelly.co.uk/licensees-guide/pub-wages-labour-costs-guide,no,none,https://www.orangejelly.co.uk/licensees-guide/pub-wages-labour-costs-guide,self,"index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",,yes,"Answer, BlogPosting, BreadcrumbList, ContactPoint, FAQPage, GeoCoordinates, ImageObject, ListItem, Organization, Person, PostalAddress, ProfessionalService, Question, SpeakableSpecification, Thing, WebPage, WebSite",text/html; charset=utf-8,0,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/win-back-locals-after-slow-trade,200,https://www.orangejelly.co.uk/licensees-guide/win-back-locals-after-slow-trade,no,none,https://www.orangejelly.co.uk/licensees-guide/win-back-locals-after-slow-trade,self,"index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",,yes,"Answer, BlogPosting, BreadcrumbList, ContactPoint, FAQPage, GeoCoordinates, ImageObject, ListItem, Organization, Person, PostalAddress, ProfessionalService, Question, SpeakableSpecification, Thing, WebPage, WebSite",text/html; charset=utf-8,0,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/ways-to-work,200,https://www.orangejelly.co.uk/ways-to-work,no,none,https://www.orangejelly.co.uk/ways-to-work,self,"index, follow",,yes,"Answer, BreadcrumbList, ContactPoint, FAQPage, GeoCoordinates, ImageObject, ItemList, ListItem, Person, PostalAddress, ProfessionalService, Question, WebSite",text/html; charset=utf-8,0,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/pub-rescue,200,https://www.orangejelly.co.uk/pub-rescue,no,none,https://www.orangejelly.co.uk/pub-rescue,self,"index, follow",,yes,"Answer, BreadcrumbList, ContactPoint, FAQPage, GeoCoordinates, ImageObject, ListItem, Person, PostalAddress, ProfessionalService, Question, WebSite",text/html; charset=utf-8,0,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/wet-led-vs-food-led-pubs,200,https://www.orangejelly.co.uk/licensees-guide/wet-led-vs-food-led-pubs,no,none,https://www.orangejelly.co.uk/licensees-guide/wet-led-vs-food-led-pubs,self,"index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",,yes,"Answer, BlogPosting, BreadcrumbList, ContactPoint, FAQPage, GeoCoordinates, ImageObject, ListItem, Organization, Person, PostalAddress, ProfessionalService, Question, SpeakableSpecification, Thing, WebPage, WebSite",text/html; charset=utf-8,0,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/pub-empty-tuesday-nights,200,https://www.orangejelly.co.uk/licensees-guide/pub-empty-tuesday-nights,no,none,https://www.orangejelly.co.uk/licensees-guide/pub-empty-tuesday-nights,self,"index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",,yes,"Answer, BlogPosting, BreadcrumbList, ContactPoint, FAQPage, GeoCoordinates, ImageObject, ListItem, Organization, Person, PostalAddress, ProfessionalService, Question, SpeakableSpecification, Thing, WebPage, WebSite",text/html; charset=utf-8,0,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/pub-business-plan-template-guide,200,https://www.orangejelly.co.uk/licensees-guide/pub-business-plan-template-guide,no,none,https://www.orangejelly.co.uk/licensees-guide/pub-business-plan-template-guide,self,"index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",,yes,"Answer, BlogPosting, BreadcrumbList, ContactPoint, FAQPage, GeoCoordinates, ImageObject, ListItem, Organization, Person, PostalAddress, ProfessionalService, Question, SpeakableSpecification, Thing, WebPage, WebSite",text/html; charset=utf-8,0,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/brewery-tie-improve-your-deal,200,https://www.orangejelly.co.uk/licensees-guide/brewery-tie-improve-your-deal,no,none,https://www.orangejelly.co.uk/licensees-guide/brewery-tie-improve-your-deal,self,"index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",,yes,"Answer, BlogPosting, BreadcrumbList, ContactPoint, FAQPage, GeoCoordinates, ImageObject, ListItem, Organization, Person, PostalAddress, ProfessionalService, Question, SpeakableSpecification, Thing, WebPage, WebSite",text/html; charset=utf-8,0,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/reboot-pub-atmosphere-on-budget,200,https://www.orangejelly.co.uk/licensees-guide/reboot-pub-atmosphere-on-budget,no,none,https://www.orangejelly.co.uk/licensees-guide/reboot-pub-atmosphere-on-budget,self,"index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",,yes,"Answer, BlogPosting, BreadcrumbList, ContactPoint, FAQPage, GeoCoordinates, ImageObject, ListItem, Organization, Person, PostalAddress, ProfessionalService, Question, SpeakableSpecification, Thing, WebPage, WebSite",text/html; charset=utf-8,0,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/christmas-pub-promotion-ideas,200,https://www.orangejelly.co.uk/licensees-guide/christmas-pub-promotion-ideas,no,none,https://www.orangejelly.co.uk/licensees-guide/christmas-pub-promotion-ideas,self,"index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",,yes,"Answer, BlogPosting, BreadcrumbList, ContactPoint, FAQPage, GeoCoordinates, ImageObject, ListItem, Organization, Person, PostalAddress, ProfessionalService, Question, SpeakableSpecification, Thing, WebPage, WebSite",text/html; charset=utf-8,0,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/30-day-action-plan-stabilise-hospitality,200,https://www.orangejelly.co.uk/licensees-guide/30-day-action-plan-stabilise-hospitality,no,none,https://www.orangejelly.co.uk/licensees-guide/30-day-action-plan-stabilise-hospitality,self,"index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",,yes,"Answer, BlogPosting, BreadcrumbList, ContactPoint, FAQPage, GeoCoordinates, ImageObject, ListItem, Organization, Person, PostalAddress, ProfessionalService, Question, SpeakableSpecification, Thing, WebPage, WebSite",text/html; charset=utf-8,0,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/macmillan-coffee-morning-pub-guide,200,https://www.orangejelly.co.uk/licensees-guide/macmillan-coffee-morning-pub-guide,no,none,https://www.orangejelly.co.uk/licensees-guide/macmillan-coffee-morning-pub-guide,self,"index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",,yes,"Answer, BlogPosting, BreadcrumbList, ContactPoint, FAQPage, GeoCoordinates, ImageObject, ListItem, Organization, Person, PostalAddress, ProfessionalService, Question, SpeakableSpecification, Thing, WebPage, WebSite",text/html; charset=utf-8,0,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/email-marketing-pub-retention,200,https://www.orangejelly.co.uk/licensees-guide/email-marketing-pub-retention,no,none,https://www.orangejelly.co.uk/licensees-guide/email-marketing-pub-retention,self,"index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",,yes,"Answer, BlogPosting, BreadcrumbList, ContactPoint, FAQPage, GeoCoordinates, ImageObject, ListItem, Organization, Person, PostalAddress, ProfessionalService, Question, SpeakableSpecification, Thing, WebPage, WebSite",text/html; charset=utf-8,0,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/pub-marketing-no-budget,200,https://www.orangejelly.co.uk/pub-marketing-no-budget,no,none,https://www.orangejelly.co.uk/pub-marketing-no-budget,self,"index, follow",,yes,"Answer, BreadcrumbList, ContactPoint, FAQPage, GeoCoordinates, ImageObject, ListItem, Person, PostalAddress, ProfessionalService, Question, WebSite",text/html; charset=utf-8,0,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/music-bingo-101,200,https://www.orangejelly.co.uk/licensees-guide/music-bingo-101,no,none,https://www.orangejelly.co.uk/licensees-guide/music-bingo-101,self,"index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",,yes,"Answer, BlogPosting, BreadcrumbList, ContactPoint, FAQPage, GeoCoordinates, ImageObject, ListItem, Organization, Person, PostalAddress, ProfessionalService, Question, SpeakableSpecification, Thing, WebPage, WebSite",text/html; charset=utf-8,0,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/quiz-night-ideas,200,https://www.orangejelly.co.uk/licensees-guide/quiz-night-ideas,no,none,https://www.orangejelly.co.uk/licensees-guide/quiz-night-ideas,self,"index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",,yes,"Answer, BlogPosting, BreadcrumbList, ContactPoint, FAQPage, GeoCoordinates, ImageObject, ListItem, Organization, Person, PostalAddress, ProfessionalService, Question, SpeakableSpecification, Thing, WebPage, WebSite",text/html; charset=utf-8,0,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/nobody-books-tables-anymore,200,https://www.orangejelly.co.uk/licensees-guide/nobody-books-tables-anymore,no,none,https://www.orangejelly.co.uk/licensees-guide/nobody-books-tables-anymore,self,"index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",,yes,"Answer, BlogPosting, BreadcrumbList, ContactPoint, FAQPage, GeoCoordinates, ImageObject, ListItem, Organization, Person, PostalAddress, ProfessionalService, Question, SpeakableSpecification, Thing, WebPage, WebSite",text/html; charset=utf-8,0,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/results,200,https://www.orangejelly.co.uk/results,no,none,https://www.orangejelly.co.uk/results,self,"index, follow",,yes,"Article, BreadcrumbList, ContactPoint, GeoCoordinates, HowTo, HowToStep, ImageObject, ListItem, Person, PostalAddress, ProfessionalService, WebSite",text/html; charset=utf-8,0,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/pub-epos-system-guide,200,https://www.orangejelly.co.uk/licensees-guide/pub-epos-system-guide,no,none,https://www.orangejelly.co.uk/licensees-guide/pub-epos-system-guide,self,"index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",,yes,"Answer, BlogPosting, BreadcrumbList, ContactPoint, FAQPage, GeoCoordinates, ImageObject, ListItem, Organization, Person, PostalAddress, ProfessionalService, Question, SpeakableSpecification, Thing, WebPage, WebSite",text/html; charset=utf-8,0,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/staff-motivation-hacks-no-pay-rise,200,https://www.orangejelly.co.uk/licensees-guide/staff-motivation-hacks-no-pay-rise,no,none,https://www.orangejelly.co.uk/licensees-guide/staff-motivation-hacks-no-pay-rise,self,"index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",,yes,"Answer, BlogPosting, BreadcrumbList, ContactPoint, FAQPage, GeoCoordinates, ImageObject, ListItem, Organization, Person, PostalAddress, ProfessionalService, Question, SpeakableSpecification, Thing, WebPage, WebSite",text/html; charset=utf-8,0,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/partnering-local-brands-share-marketing,200,https://www.orangejelly.co.uk/licensees-guide/partnering-local-brands-share-marketing,no,none,https://www.orangejelly.co.uk/licensees-guide/partnering-local-brands-share-marketing,self,"index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",,yes,"Answer, BlogPosting, BreadcrumbList, ContactPoint, FAQPage, GeoCoordinates, ImageObject, ListItem, Organization, Person, PostalAddress, ProfessionalService, Question, SpeakableSpecification, Thing, WebPage, WebSite",text/html; charset=utf-8,0,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/how-to-run-successful-pub-events,200,https://www.orangejelly.co.uk/licensees-guide/how-to-run-successful-pub-events,no,none,https://www.orangejelly.co.uk/licensees-guide/how-to-run-successful-pub-events,self,"index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",,yes,"Answer, BlogPosting, BreadcrumbList, ContactPoint, FAQPage, GeoCoordinates, ImageObject, ListItem, Organization, Person, PostalAddress, ProfessionalService, Question, SpeakableSpecification, Thing, WebPage, WebSite",text/html; charset=utf-8,0,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/zero-waste-stock-management-pubs,200,https://www.orangejelly.co.uk/licensees-guide/zero-waste-stock-management-pubs,no,none,https://www.orangejelly.co.uk/licensees-guide/zero-waste-stock-management-pubs,self,"index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",,yes,"Answer, BlogPosting, BreadcrumbList, ContactPoint, FAQPage, GeoCoordinates, ImageObject, ListItem, Organization, Person, PostalAddress, ProfessionalService, Question, SpeakableSpecification, Thing, WebPage, WebSite",text/html; charset=utf-8,0,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/pub-marketing-agency,200,https://www.orangejelly.co.uk/pub-marketing-agency,no,none,https://www.orangejelly.co.uk/pub-marketing-agency,self,"index, follow",,yes,"Answer, BreadcrumbList, ContactPoint, FAQPage, GeoCoordinates, ImageObject, ListItem, Person, PostalAddress, ProfessionalService, Question, WebSite",text/html; charset=utf-8,0,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/pub-recruitment-hiring-bar-staff,200,https://www.orangejelly.co.uk/licensees-guide/pub-recruitment-hiring-bar-staff,no,none,https://www.orangejelly.co.uk/licensees-guide/pub-recruitment-hiring-bar-staff,self,"index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",,yes,"Answer, BlogPosting, BreadcrumbList, ContactPoint, FAQPage, GeoCoordinates, ImageObject, ListItem, Organization, Person, PostalAddress, ProfessionalService, Question, SpeakableSpecification, Thing, WebPage, WebSite",text/html; charset=utf-8,0,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/pub-accessibility-welcoming-guide,200,https://www.orangejelly.co.uk/licensees-guide/pub-accessibility-welcoming-guide,no,none,https://www.orangejelly.co.uk/licensees-guide/pub-accessibility-welcoming-guide,self,"index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",,yes,"Answer, BlogPosting, BreadcrumbList, ContactPoint, FAQPage, GeoCoordinates, ImageObject, ListItem, Organization, Person, PostalAddress, ProfessionalService, Question, SpeakableSpecification, Thing, WebPage, WebSite",text/html; charset=utf-8,0,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/summer-moments-simple-campaigns,200,https://www.orangejelly.co.uk/licensees-guide/summer-moments-simple-campaigns,no,none,https://www.orangejelly.co.uk/licensees-guide/summer-moments-simple-campaigns,self,"index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",,yes,"Answer, BlogPosting, BreadcrumbList, ContactPoint, FAQPage, GeoCoordinates, ImageObject, ListItem, Organization, Person, PostalAddress, ProfessionalService, Question, WebPage, WebSite",text/html; charset=utf-8,0,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/ways-to-work/momentum-month,200,https://www.orangejelly.co.uk/ways-to-work/momentum-month,no,none,https://www.orangejelly.co.uk/ways-to-work/momentum-month,self,"index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",,yes,"BreadcrumbList, ContactPoint, GeoCoordinates, ImageObject, ListItem, Offer, Organization, Person, PostalAddress, ProfessionalService, Service, UnitPriceSpecification, WebSite",text/html; charset=utf-8,0,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/boardgame-night-101,200,https://www.orangejelly.co.uk/licensees-guide/boardgame-night-101,no,none,https://www.orangejelly.co.uk/licensees-guide/boardgame-night-101,self,"index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",,yes,"Answer, BlogPosting, BreadcrumbList, ContactPoint, FAQPage, GeoCoordinates, ImageObject, ListItem, Organization, Person, PostalAddress, ProfessionalService, Question, SpeakableSpecification, Thing, WebPage, WebSite",text/html; charset=utf-8,0,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/food-allergies-gdpr-compliance,200,https://www.orangejelly.co.uk/licensees-guide/food-allergies-gdpr-compliance,no,none,https://www.orangejelly.co.uk/licensees-guide/food-allergies-gdpr-compliance,self,"index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",,yes,"Answer, BlogPosting, BreadcrumbList, ContactPoint, FAQPage, GeoCoordinates, ImageObject, ListItem, Organization, Person, PostalAddress, ProfessionalService, Question, SpeakableSpecification, Thing, WebPage, WebSite",text/html; charset=utf-8,0,2026-07-07T06:12:25.467642+00:00
https://www.orangejelly.co.uk/licensees-guide/kitchen-nightmares-chef-quits,200,https://www.orangejelly.co.uk/licensees-guide/kitchen-nightmares-chef-quits,no,none,https://www.orangejelly.co.uk/licensees-guide/kitchen-nightmares-chef-quits,self,"index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",,yes,"Answer, BlogPosting, BreadcrumbList, ContactPoint, FAQPage, GeoCoordinates, ImageObject, ListItem, Organization, Person, PostalAddress, ProfessionalService, Question, SpeakableSpecification, Thing, WebPage, WebSite",text/html; charset=utf-8,0,2026-07-07T06:12:25.467642+00:00
